nodeId;realId;label;embedding
13479;1763;0;[0.21207839250564575,-0.9876915812492371,0.8507214784622192,-0.6080359220504761,2.177748680114746,-0.0555030032992363,-0.023437391966581345,0.38729768991470337,-0.6921712160110474,0.08516883850097656]
13480;1764;0;[0.9800140261650085,-0.989475667476654,0.4184539020061493,-0.6123534440994263,0.6679868102073669,0.12047132104635239,-0.7735374569892883,0.17919376492500305,0.16256184875965118,0.27975964546203613]
13481;1765;0;[0.6610031127929688,-0.46522438526153564,0.9033034443855286,-0.7284624576568604,1.5392578840255737,0.0057054972276091576,-0.5213504433631897,0.2826797068119049,-0.3655793070793152,0.5579317212104797]
13482;1766;0;[0.28589311242103577,-0.7235913276672363,1.1665691137313843,-0.7034847736358643,1.230898380279541,-0.37638601660728455,0.3879253566265106,-0.14193159341812134,-0.42853406071662903,0.9334800243377686]
13483;1767;0;[1.131487250328064,-0.8619570732116699,0.2243826538324356,-1.246000051498413,0.16159726679325104,0.43901556730270386,-0.08649607747793198,0.9090087413787842,-0.5530999898910522,0.45911192893981934]
13484;1768;0;[0.4203316569328308,-0.7184544801712036,0.700760006904602,-0.7063078284263611,0.2532445192337036,-0.8096047043800354,0.5488289594650269,0.9996097087860107,-0.8378574848175049,0.7489277720451355]
13485;1769;0;[1.5410473346710205,-1.9207086563110352,0.33697348833084106,-1.0863854885101318,0.2999671995639801,0.709209144115448,0.2569446563720703,0.5789569020271301,-0.6757829189300537,-0.15655657649040222]
13486;1770;0;[0.9706037044525146,-0.24373438954353333,-0.25010550022125244,-1.3039448261260986,1.4193954467773438,-0.4747450053691864,0.47062012553215027,0.10459426790475845,-0.6080965399742126,0.2658310830593109]
13487;1771;0;[0.30815833806991577,-0.6509715914726257,1.2029057741165161,-0.6912128329277039,1.8304156064987183,0.09920690208673477,-0.4482530355453491,1.0664570331573486,-0.7474382519721985,0.5462191104888916]
13488;1772;0;[-0.3266466557979584,-0.7783728837966919,-0.8739833831787109,-0.9828380942344666,-0.7590526342391968,0.023988544940948486,0.6260531544685364,-0.6452862620353699,-0.39836421608924866,-0.6080761551856995]
13489;1773;0;[0.5899681448936462,-1.1166425943374634,0.5623337626457214,-1.3091471195220947,1.7664496898651123,0.4340200126171112,-0.49848005175590515,0.9006922245025635,-0.9684620499610901,0.4555158317089081]
13490;1774;0;[0.5603694915771484,-0.9539915323257446,0.8940437436103821,-1.074912428855896,0.9351509213447571,-0.3154626786708832,1.0807055234909058,1.3072293996810913,-1.0639883279800415,0.6436305642127991]
13491;1775;0;[0.17116278409957886,-0.8907424211502075,1.0194021463394165,-0.6010990142822266,1.5761303901672363,-0.02710796147584915,-0.4538536071777344,0.5862857103347778,-0.3630455732345581,0.3132670521736145]
13492;1776;0;[0.8507464528083801,-0.40474364161491394,1.0165311098098755,-0.8506457805633545,1.1961873769760132,0.2818891406059265,-0.5061429142951965,0.15795430541038513,-1.0040853023529053,0.28082552552223206]
13493;1777;0;[1.082114338874817,-0.8543471097946167,0.29795709252357483,-0.5222004652023315,1.54067063331604,0.5592993497848511,-0.7729856371879578,0.3477417826652527,-0.2823951542377472,0.2846975326538086]
13494;1778;0;[0.579310417175293,-0.922432005405426,0.7695288062095642,-0.9309864640235901,1.2656418085098267,0.35783883929252625,-0.34896227717399597,0.8619211912155151,-0.46359920501708984,0.5104334354400635]
13495;1779;0;[0.5032193064689636,-0.915749192237854,0.37340879440307617,-0.026137398555874825,1.5344526767730713,-0.16772636771202087,-0.36732444167137146,0.44868162274360657,-0.43976184725761414,0.08075462281703949]
13496;1780;0;[0.2902485132217407,-0.7370092272758484,1.3485947847366333,-0.7900815606117249,1.5696582794189453,0.08005707710981369,0.02017153613269329,0.3211135268211365,-0.6471574902534485,-0.19325333833694458]
13497;1781;0;[0.9052886962890625,-0.9338057041168213,-0.7793008089065552,0.20316068828105927,0.09642033278942108,0.8213179111480713,-0.5317613482475281,-0.9369150400161743,0.8598858118057251,0.96100914478302]
13498;1782;0;[1.1918902397155762,-0.8256352543830872,0.5675600171089172,-0.8015109896659851,2.265723466873169,0.6174228191375732,-0.33448323607444763,1.0352823734283447,-0.4050900340080261,1.0655540227890015]
13499;1783;0;[0.6832888722419739,0.5840701460838318,-0.6231223344802856,0.10621253401041031,-0.17633794248104095,-0.12196167558431625,-0.23351827263832092,-0.15776751935482025,-0.45314809679985046,0.6074265241622925]
13500;1784;0;[0.48341745138168335,-0.7161630392074585,0.4337065517902374,-0.39554283022880554,0.7490350008010864,-0.3892371952533722,-0.5392195582389832,-0.16252489387989044,-0.21666903793811798,0.32165950536727905]
13501;1785;0;[0.5447551012039185,-0.5510162115097046,1.2788136005401611,-1.7306479215621948,0.6812607049942017,-0.284159392118454,0.43875548243522644,0.922822892665863,-0.7962362170219421,-0.024281183257699013]
13502;1786;0;[0.7244207859039307,-1.2257791757583618,0.04741036891937256,0.27368029952049255,0.7644161581993103,-0.32686176896095276,-0.26117950677871704,0.0008981349528767169,-0.3974151611328125,0.4297002851963043]
13503;1787;0;[0.5399430990219116,-1.1325615644454956,0.3497425317764282,0.4129110276699066,1.4413950443267822,-0.5296013355255127,0.022508258000016212,-0.40441909432411194,-0.6625757217407227,-0.31514111161231995]
13504;1788;0;[1.0226433277130127,-0.5608366131782532,0.8260977864265442,-0.8014946579933167,1.338942289352417,0.4343469738960266,0.1542423665523529,0.8792190551757812,0.10346434265375137,0.1699662208557129]
13505;1789;0;[1.0493896007537842,-0.7792627811431885,0.349160373210907,-1.104164481163025,0.7483064532279968,0.29014351963996887,0.17278994619846344,0.6312476992607117,-0.6180936098098755,0.21844366192817688]
13506;1790;0;[0.5996700525283813,-0.614240825176239,1.2611185312271118,-0.856281042098999,1.6733903884887695,0.28653889894485474,-0.49411675333976746,0.7111542820930481,-0.6347327828407288,1.5784859657287598]
13507;1791;0;[-0.8558052182197571,0.7683742642402649,-0.6627985835075378,0.3744655251502991,0.42698532342910767,-0.31499582529067993,0.1385006308555603,-0.29018136858940125,0.6547606587409973,-0.3988010585308075]
13508;1792;0;[0.482575386762619,-0.2112557739019394,1.4580720663070679,-1.0219234228134155,0.19560934603214264,-0.5837604403495789,0.05430791899561882,0.5066648125648499,-0.5712279677391052,-0.26776012778282166]
13509;1793;0;[-0.6026097536087036,-0.8075922131538391,-0.3972749710083008,-0.735170841217041,0.6632577776908875,-0.7491534352302551,-0.5571144819259644,0.3063674867153168,0.7686201930046082,-0.3675491213798523]
13510;1794;0;[1.2096586227416992,-0.6189863681793213,0.14005763828754425,-0.7072854042053223,0.6620869040489197,-0.413836807012558,-0.03531469777226448,0.060968589037656784,0.39649319648742676,0.24484476447105408]
13511;1795;0;[0.7601245641708374,-0.5270512700080872,-0.12208138406276703,-0.46711403131484985,0.5770970582962036,-0.6852999329566956,0.6305635571479797,0.008035477250814438,0.1756742149591446,0.343240350484848]
13512;1796;0;[0.7820367217063904,-0.6187705397605896,0.32544219493865967,-0.6672301888465881,-0.045830391347408295,-0.7229477167129517,-0.4288952350616455,0.26428091526031494,0.1265386939048767,-0.05937914550304413]
13513;1797;0;[0.42236489057540894,-0.27692821621894836,0.41258886456489563,-0.8595939874649048,1.0059499740600586,-0.34196606278419495,0.42142733931541443,0.593296229839325,-0.3853529691696167,0.32197025418281555]
13514;1798;0;[0.4105319678783417,-1.340093970298767,0.30677083134651184,-1.5176880359649658,0.06728310883045197,-0.5158658623695374,0.6012884974479675,0.6878931522369385,-0.5937017202377319,0.5861082673072815]
13515;1799;0;[0.5790272355079651,-0.7333239912986755,1.1416374444961548,-0.8270161151885986,1.4794974327087402,0.2750963270664215,-0.10180054605007172,0.44113609194755554,-0.6423491835594177,0.7991111874580383]
13516;1800;0;[0.5237436294555664,-0.22455112636089325,0.7924165725708008,-0.5832465291023254,1.8627047538757324,-0.40241163969039917,-0.14132657647132874,0.5780373215675354,0.215176522731781,0.4179840683937073]
13517;1801;0;[0.11399343609809875,-0.9392077326774597,1.1852715015411377,-1.148742914199829,1.250897765159607,-0.005679688416421413,-0.30808770656585693,1.0991261005401611,-0.40194618701934814,-0.0024776689242571592]
13518;1802;0;[1.1762523651123047,-1.005714774131775,0.8360854983329773,-0.6229097247123718,0.7326253056526184,0.46817857027053833,-0.12110863626003265,0.11785881221294403,-0.4239075183868408,-0.11292196810245514]
13519;1803;0;[0.5220667719841003,-0.8882338404655457,0.8249013423919678,-1.05782151222229,1.300478458404541,0.18483911454677582,-0.4516260027885437,0.5238171815872192,-0.19058826565742493,0.6871475577354431]
13520;1804;0;[0.5458213686943054,-1.7043156623840332,0.49971047043800354,-0.9374067187309265,1.147664189338684,0.2744348347187042,-0.06482576578855515,0.5566996335983276,-0.30527013540267944,0.1286085695028305]
13521;1805;0;[0.6791273355484009,-0.30839765071868896,1.0621250867843628,-1.094936490058899,1.5952991247177124,0.16825856268405914,-0.25683164596557617,0.5057156085968018,-0.7018141150474548,0.6622355580329895]
13522;1806;0;[0.20305749773979187,-1.1760945320129395,0.8369575142860413,-0.3090270161628723,1.6823853254318237,0.16104324162006378,0.15661673247814178,1.3079009056091309,-0.5143735408782959,0.13915494084358215]
13523;1807;0;[0.21792757511138916,-1.131108045578003,0.7127060890197754,-1.3420987129211426,1.2203837633132935,0.14317123591899872,-0.6091954708099365,0.9915536046028137,-0.5627074837684631,0.5723745822906494]
13524;1808;0;[0.5928257703781128,-0.8991478085517883,0.9404063820838928,-0.6519447565078735,1.7951545715332031,0.2192075550556183,-0.2207610160112381,0.6744571328163147,-0.3412400186061859,0.10745347291231155]
13525;1809;0;[1.1199842691421509,-0.7143161296844482,0.5366946458816528,-1.2890506982803345,0.7798774242401123,0.42206382751464844,-0.13565391302108765,0.26998382806777954,-0.5596280694007874,-0.04412970319390297]
13526;1810;0;[1.0041738748550415,-1.1637370586395264,0.4117114245891571,-0.3220463693141937,0.3919071853160858,-0.04664032161235809,-0.4774538278579712,-0.03729723393917084,-0.11726607382297516,0.4194895029067993]
13527;1811;0;[0.7797418832778931,-1.067494511604309,0.8838757872581482,-0.8651296496391296,0.7565760612487793,0.3881571292877197,-0.5236428380012512,0.20856356620788574,-0.29409173130989075,0.12470139563083649]
13528;1812;0;[0.45712536573410034,0.009866909123957157,0.8633331656455994,-0.6323783993721008,0.550176739692688,-0.672900378704071,-0.22213296592235565,0.731408417224884,-0.15968510508537292,0.6895676851272583]
13529;1813;0;[1.2749327421188354,-0.591204822063446,0.5258177518844604,-0.2781619727611542,1.0141886472702026,0.16613870859146118,0.6538009643554688,-0.12385714054107666,-0.7797810435295105,0.4078049659729004]
13530;1814;0;[0.287611186504364,-0.5376455783843994,1.3116756677627563,-1.4104715585708618,0.5738146305084229,-0.5711503028869629,0.08070925623178482,0.09552064538002014,0.07384957373142242,0.2641095817089081]
13531;1815;0;[1.4385042190551758,-0.8225399851799011,0.9594546556472778,-0.474364310503006,0.4994485676288605,0.1614852249622345,-0.6089764833450317,-0.17000776529312134,-0.1986483335494995,0.580242395401001]
13532;1816;0;[1.30968177318573,-0.2842332720756531,0.6073999404907227,-1.1514405012130737,0.8902088403701782,0.1464347541332245,0.09576322138309479,0.36879903078079224,-0.19263052940368652,-0.3010174036026001]
13533;1817;0;[0.38519370555877686,-1.4609673023223877,0.18675857782363892,-0.8344454169273376,1.3408777713775635,0.22866705060005188,-1.1546874046325684,0.4309457540512085,-0.8247038125991821,0.27407336235046387]
13534;1818;0;[0.8051615357398987,-0.5994099378585815,0.15948054194450378,-1.1729161739349365,1.2252041101455688,0.02521950751543045,-0.46202701330184937,0.3659830093383789,-0.3840995728969574,0.4830440282821655]
13535;1819;0;[0.8304874300956726,-0.3990437984466553,0.5770550966262817,-0.4146422743797302,1.058435082435608,-0.04802282154560089,-0.24936164915561676,0.33013758063316345,0.08807080239057541,0.8199942111968994]
13536;1820;0;[1.300258994102478,-0.48538586497306824,0.5259193778038025,-0.6526163220405579,1.429793357849121,0.489172101020813,-0.2592264711856842,0.37202128767967224,-0.30786794424057007,0.7407780885696411]
13537;1821;0;[0.17591719329357147,-0.7526443004608154,0.36323580145835876,-1.4589118957519531,0.5730575323104858,-0.9065563678741455,0.44293931126594543,0.8475803732872009,-0.639741063117981,-0.3643202781677246]
13538;1822;0;[0.8486440181732178,-0.7568076252937317,0.4515135884284973,-1.1541401147842407,1.1192985773086548,0.24447043240070343,-0.2737356722354889,-0.18690679967403412,-1.0263087749481201,-0.13021637499332428]
13539;1823;0;[0.3770683705806732,-1.111039638519287,1.5129634141921997,0.06567922234535217,0.5608617067337036,-0.4795956015586853,-0.05347858741879463,0.6431946754455566,-0.17181676626205444,0.24464742839336395]
13540;1824;0;[0.48773688077926636,-0.8709561228752136,0.8298254609107971,-1.2602050304412842,1.2566261291503906,0.13449831306934357,-0.8509746193885803,-0.34353819489479065,-1.1387701034545898,1.0616436004638672]
13541;1825;0;[0.8527837991714478,-0.6607380509376526,1.3853254318237305,-0.8233856558799744,0.9967827200889587,0.26676231622695923,-0.09296669065952301,0.2647987902164459,-0.5734918713569641,0.11932941526174545]
13542;1826;0;[0.035593949258327484,-0.7765617370605469,-0.05125332623720169,-1.0419083833694458,0.9038087725639343,-0.7619578242301941,0.6177868843078613,1.3461273908615112,-0.39492347836494446,1.0046178102493286]
13543;1827;0;[0.4840082824230194,-0.23195594549179077,-0.741665780544281,0.8676784634590149,0.23957593739032745,-0.008558540605008602,-0.2877421975135803,-0.26868194341659546,0.1572907567024231,0.948072075843811]
13544;1828;0;[0.2409128099679947,-0.9152382016181946,0.6515482664108276,-1.8174307346343994,0.24299365282058716,-0.694793164730072,0.06147247552871704,-0.44216349720954895,-0.8298745155334473,0.6485101580619812]
13545;1829;0;[0.9369072914123535,-1.3247530460357666,0.3080146014690399,-0.7173669338226318,0.36099135875701904,0.16775399446487427,0.08546184748411179,0.06128114461898804,-0.2567513883113861,0.5087404847145081]
13546;1830;0;[0.1952338069677353,-0.952896773815155,1.1944403648376465,-0.8657957315444946,1.6226624250411987,-0.22709989547729492,0.14531956613063812,0.5823214054107666,-0.5518725514411926,0.3737962543964386]
13547;1831;0;[0.26712700724601746,-0.8960902094841003,0.3207738995552063,-1.4429435729980469,0.4791799783706665,-1.2068153619766235,1.015657901763916,0.20686747133731842,-0.5158672332763672,-0.12413161247968674]
13548;1832;0;[0.9959417581558228,-0.9913284778594971,0.538198709487915,-0.12636825442314148,0.7800331711769104,-0.43036362528800964,-1.1887606382369995,-0.0909152626991272,0.2927308976650238,0.465675413608551]
13549;1833;0;[0.5081598162651062,-0.5278292298316956,0.3999016284942627,-0.4099191427230835,1.2288236618041992,-0.06670166552066803,-0.37850868701934814,0.7177139520645142,-0.6802006959915161,-0.0655486136674881]
13550;1834;0;[0.18560270965099335,-0.6782695651054382,1.3548245429992676,-0.3091418147087097,1.0392731428146362,-0.14297108352184296,0.004832446575164795,0.3931507170200348,-0.823228657245636,0.3137945532798767]
13551;1835;0;[-0.08550363779067993,-0.715721607208252,0.0007359996670857072,-0.9644168019294739,1.152159571647644,-1.1491307020187378,0.4699886739253998,0.6469962000846863,-1.0657904148101807,-0.36807721853256226]
13552;1836;0;[0.5123199820518494,0.6418984532356262,-0.6494275331497192,-0.6152114272117615,0.22027164697647095,0.22380822896957397,0.31074807047843933,0.3736099600791931,-0.12091541290283203,0.09727280586957932]
13553;1837;0;[0.8686654567718506,-0.5800853371620178,0.5580118894577026,-0.9239173531532288,0.975861668586731,0.0964394062757492,-0.45608580112457275,0.5655734539031982,-0.07745013386011124,0.4443415105342865]
13554;1838;0;[0.6171875596046448,-1.0101006031036377,0.3893400728702545,-0.560519814491272,0.33467480540275574,-0.6173001527786255,-0.8587413430213928,0.3607400357723236,0.11829401552677155,0.45051684975624084]
13555;1839;0;[0.2613740563392639,-1.1215840578079224,1.11097252368927,-1.656364917755127,1.065524935722351,-0.227247416973114,-0.30048617720603943,-0.4934033751487732,-0.986849308013916,0.42900076508522034]
